Player,MIN,PTS,AS,Res_pts_min,Res_as_min
坂本聖芽,6.959090909090909,3.272727272727273,0.09090909090909091,1.7351962985188565,-0.5078709683850537
城宝匡史,6.020333333333334,1.6666666666666667,0.3333333333333333,0.6315891637766604,-0.16699706535631315
増子匠,6.604074074074073,1.3703703703703705,0.25925925925925924,0.022855909196997315,-0.3022893700908074
増田啓介,14.041186440677969,5.016949152542373,0.9661016949152542,-0.31114881781824977,-0.37539397004600505
多嶋朝飛,23.45830508474576,7.135593220338983,3.593220338983051,-3.2328517732781386,1.264129837695076
多田武史,6.454655172413793,2.913793103448276,0.2413793103448276,1.646252479779442,-0.3044994160012816
大倉颯太,17.5625,4.75,2.75,-2.462819081723291,1.0392161037107452
大塚裕土,11.329152542372883,3.4745762711864407,0.6949152542372882,-0.4019532839345836,-0.36216319404205766
大宮宏正,1.1766666666666667,0.7777777777777778,0.0,2.3351876149893256,0.007636036659577808
大崎裕太,24.272380952380953,5.642857142857143,3.0476190476190474,-5.161307632067477,0.6331545424937985
大庭岳輝,1.6392727272727272,0.45454545454545453,0.05454545454545454,1.7643535391779377,0.01366693234941175
大浦颯太,16.044406779661013,7.101694915254237,2.830508474576271,0.7014085129383147,1.2789304970118294
大矢孝太朗,3.3048,0.86,0.08,1.2783639233622353,-0.13554618822815095
太田敦也,20.015762711864408,4.406779661016949,0.847457627118644,-4.119105112493215,-1.1206055578749532
宇都直輝,23.23050000000001,10.4,3.816666666666667,0.1534836688728909,1.5114666072311578
安藤周人,25.05490196078432,8.92156862745098,1.9803921568627452,-2.301426745708291,-0.5161371216210902
安藤誓哉,22.68642857142857,10.321428571428571,3.9285714285714284,0.3661168973826854,1.6804293880224637
富樫勇樹,25.792280701754393,13.807017543859649,5.614035087719298,2.189353176654903,3.0401752090249747
寺園脩斗,16.240338983050847,6.593220338983051,2.4915254237288136,0.08806467299504472,0.9193995865003322
寺嶋良,21.80563636363636,8.127272727272727,3.1636363636363636,-1.3566104185311794,1.0078650225731018
小原翼,3.6985454545454552,0.6363636363636364,0.05454545454545454,0.8439822346694493,-0.2022937228053476
小島元基,13.945178571428574,4.321428571428571,2.732142857142857,-0.9552828765497283,1.4007157576846099
小林遥太,9.740357142857144,2.0357142857142856,1.2678571428571428,-0.9904404928759822,0.3773993130330835
小酒部泰暉,16.700217391304346,6.521739130434782,1.7608695652173914,-0.22955836021427434,0.14051522429310004
小野寺祥太,5.561111111111111,1.1666666666666667,0.25,0.3773797764126281,-0.20217071072831438
小野龍猛,16.44365384615385,3.6923076923076925,0.5769230769230769,-2.9216686760371404,-1.016524856430368
小阪彰久,5.572166666666667,0.7,0.25,-0.09520418179947288,-0.2033301322023412
山下泰弘,15.081206896551723,3.3793103448275863,2.6206896551724137,-2.5054402713177764,1.17012465905835
山内盛久,13.83611111111111,3.259259259259259,2.2777777777777777,-1.9590757500520408,0.9577888330982907
山口祐希,2.8894736842105266,0.40350877192982454,0.19298245614035087,1.044168796529806,0.020992491462878793
山口颯斗,22.414814814814818,8.592592592592593,0.8518518518518519,-1.2173425983306068,-1.3678054309229266
山本エドワード,15.135192307692307,5.115384615384615,1.6346153846153846,-0.7982607419895977,0.178388814585291
山本柊輔,4.284464285714285,0.7142857142857143,0.4107142857142857,0.6083015697385322,0.09242845636304015
山本浩太,6.912857142857143,1.1428571428571428,0.14285714285714285,-0.3699280216383314,-0.4510742753056545
岡本飛竜,12.403396226415094,2.6792452830188678,1.6981132075471699,-1.7722542984727063,0.5283763596643543
岡田侑大,21.928793103448278,9.517241379310345,2.0,-0.032559244054068515,-0.16868707090528723
岡田慎吾,19.41333333333333,2.6444444444444444,1.4222222222222223,-5.559000606304643,-0.48266281179166026
岸本隆一,21.681250000000002,8.625,2.5357142857142856,-0.7923075337313996,0.3929876279644393
川嶋勇人,26.887321428571422,9.482142857142858,3.857142857142857,-2.7216227875724694,1.1684435452580857
川村卓也,21.58962264150944,6.981132075471698,2.4150943396226414,-2.3871335271688485,0.28197685316305376
常田耕平,0.8062499999999999,0.0,0.0,1.7556688391169812,0.046482482278036655
平岩玄,0.4073684210526316,0.05263157894736842,0.05263157894736842,2.0217947633167284,0.14094568749703776
広瀬健太,16.186610169491527,4.101694915254237,1.6101694915254237,-2.374703348844452,0.04367831823595636
張本天傑,14.664313725490196,5.0,0.8235294117647058,-0.6616158831981878,-0.583315041091724
後藤翔平,9.216727272727278,2.1636363636363636,0.7272727272727273,-0.5822547422794773,-0.10827083679421023
星川堅信,0.4916666666666667,0.3333333333333333,0.16666666666666666,2.2573773652946367,0.24614022480739894
星野曹樹,2.663142857142857,0.8285714285714286,0.14285714285714285,1.5903710451845505,-0.005396988752707055
晴山ケビン,25.31464285714286,8.303571428571429,0.75,-3.05844568820827,-1.773768902165136
會田圭佑,6.459705882352941,0.8823529411764706,0.8235294117647058,-0.38789098610032546,0.27712100588027744
朝山正悟,26.15418181818182,8.709090909090909,2.1636363636363636,-3.1022746616180807,-0.44817691538702364
木下誠,5.619183673469388,2.183673469387755,0.46938775510204084,1.3633042621449838,0.011126841533027954
杉浦佑成,18.88383333333333,5.966666666666667,1.1833333333333333,-1.9533728277028661,-0.6660218209370874
村上駿斗,18.536779661016947,5.135593220338983,1.3728813559322033,-2.5986919036879765,-0.4400774835350907
松井啓十郎,22.25192307692308,8.153846153846153,1.0961538461538463,-1.5689041010867921,-1.1064206063729025
松脇圭志,19.44566666666666,5.216666666666667,1.5166666666666666,-3.0040842317178083,-0.39160923819085136
林翔太郎,22.445740740740742,5.2592592592592595,1.3888888888888888,-4.5672284892533455,-0.8340116666859307
柏倉哲平,19.874629629629627,4.388888888888889,2.537037037037037,-4.06145688614288,0.5837748021554727
柏木真介,15.640909090909089,3.0727272727272728,2.1818181818181817,-3.111594092801862,0.6725559325505466
柳川幹也,4.088666666666667,0.7333333333333333,1.1333333333333333,0.7321464185576007,0.8355812494774049
栗原ルイス,21.056136363636366,5.659090909090909,1.8181818181818181,-3.423635552092647,-0.2589877384287067
